x;y
500;1329
600;1836
700;2989
800;3290
900;2763
1000;3807
1100;5308
1200;4523
1300;3833
1400;4171
1500;4010
1600;5195
1700;9290
1800;8432
1900;6260
2000;6048
2100;8951
2200;7061
2300;7361
2400;8010
2500;10082
2600;8606
2700;8561
2800;11098
2900;12979
3000;10087
3100;11352
3200;12822
3300;11778
3400;11521
3500;15748
3600;16178
3700;16022
3800;20176
3900;17151
4000;14932
4100;21178
4200;22767
4300;16051
4400;15967
4500;24619
4600;18743
4700;17858
4800;17403
4900;20068
5000;17247
5100;23981
5200;26382
5300;27437
5400;19831
5500;27498
5600;26153
5700;24635
5800;24281
5900;24495
6000;27412
6100;27691
6200;25303
6300;38920
6400;25545
6500;33457
6600;45087
6700;36336
6800;40395
6900;38782
7000;30220
7100;43985
7200;39771
7300;33823
7400;30080
7500;37197
7600;36061
7700;32336
7800;34763
7900;37013
8000;43456
8100;49726
8200;46718
8300;53155
8400;49701
8500;50313
8600;42488
8700;47428
8800;44452
8900;51648
9000;46888
9100;48083
9200;37263
9300;41806
9400;48373
9500;57394
9600;56928
9700;54884
9800;48861
9900;46031
