x;y
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;8
24;0
25;0
26;0
27;22
28;42
29;21
30;22
31;42
32;20
33;21
34;20
35;23
36;29
37;22
38;23
39;20
40;31
41;23
42;29
43;30
44;34
45;26
46;31
47;30
48;31
49;30
50;31
51;30
52;37
53;48
54;64
55;64
56;68
57;69
58;69
59;68
60;74
61;71
62;73
63;71
64;71
65;73
66;96
67;94
68;93
69;93
70;102
71;98
72;93
73;100
74;96
75;91
76;102
77;91
78;93
79;95
80;100
81;98
82;97
83;95
84;102
85;103
86;116
87;99
88;104
89;101
90;150
91;120
92;101
93;102
94;118
95;107
96;110
97;106
98;102
99;111
100;106
101;111
102;120
103;119
104;105
105;130
106;142
107;161
108;177
109;198
110;192
111;184
112;188
113;189
114;184
115;187
116;190
117;187
118;200
119;218
120;218
121;221
122;225
123;226
124;232
125;209
126;204
127;212
128;223
129;201
130;210
131;217
132;227
133;200
134;202
135;208
136;213
137;226
138;223
139;218
140;224
141;217
142;236
143;217
144;222
145;216
146;218
147;218
148;221
149;222
150;218
151;223
152;226
153;225
154;236
155;215
156;218
157;224
158;227
159;222
160;220
161;222
162;235
163;227
164;231
165;227
166;224
167;227
168;330
169;290
170;231
171;236
172;288
173;229
174;235
175;235
176;233
177;231
178;239
179;232
180;232
181;232
182;237
183;235
184;231
185;240
186;232
187;243
188;238
189;241
190;234
191;243
192;239
193;239
194;238
195;248
196;246
197;243
198;247
199;246
200;248
201;246
202;247
203;248
204;249
205;247
206;256
207;266
208;241
209;264
210;281
211;342
212;321
213;337
214;375
215;403
216;397
217;399
218;404
219;398
220;405
221;405
222;459
223;427
224;395
225;442
226;413
227;411
228;401
229;410
230;418
231;416
232;412
233;417
234;407
235;416
236;403
237;418
238;407
239;417
240;415
241;415
242;415
243;417
244;423
245;416
246;418
247;421
248;414
249;425
250;419
251;423
252;421
253;422
254;426
255;440
256;424
257;445
258;430
259;523
260;869
261;532
262;469
263;460
264;484
265;470
266;482
267;464
268;460
269;468
270;486
271;480
272;483
273;484
274;494
275;482
276;481
277;481
278;489
279;480
280;490
281;491
282;509
283;481
284;499
285;486
286;488
287;486
288;491
289;496
290;588
291;495
292;588
293;495
294;497
295;675
296;501
297;495
298;493
299;500
300;503
301;505
302;500
303;498
304;504
305;507
306;504
307;511
308;500
309;511
310;506
311;506
312;516
313;502
314;513
315;512
316;518
317;514
318;512
319;522
320;784
321;776
322;505
323;516
324;521
325;518
326;526
327;518
328;522
329;514
330;530
331;528
332;584
333;597
334;526
335;532
336;509
337;562
338;545
339;513
340;516
341;516
342;517
343;521
344;517
345;522
346;517
347;773
348;598
349;616
350;589
351;545
352;538
353;533
354;540
355;541
356;548
357;529
358;534
359;537
360;525
361;534
362;525
363;536
364;532
365;539
366;532
367;542
368;618
369;619
370;664
371;568
372;549
373;544
374;649
375;616
376;620
377;648
378;815
379;1097
380;23622
381;1317
382;1274
383;1266
384;1237
385;1246
386;1272
387;1460
388;1253
389;1272
390;1316
391;1323
392;1258
393;1231
394;1300
395;1532
396;1246
397;1260
398;1276
399;1350
400;1312
401;1261
402;1842
403;1278
404;1197
405;1338
406;1209
407;837
408;727
409;677
410;914
411;796
412;1016
413;641
414;608
415;838
416;1040
417;1437
418;1481
419;1514
420;1650
421;1658
422;1632
423;1745
424;1287
425;952
426;919
427;934
428;980
429;887
430;905
431;922
432;942
433;942
434;945
435;979
436;1113
437;953
438;1003
439;1025
440;1042
441;1116
442;1045
443;1046
444;1038
445;1060
446;1001
447;1080
448;1070
449;968
450;907
451;995
452;916
453;948
454;959
455;972
456;1023
457;1052
458;1104
459;1117
460;1140
461;1149
462;1144
463;1158
464;1144
465;1147
466;1206
467;1160
468;1132
469;1145
470;1136
471;1085
472;1097
473;1067
474;1046
475;1029
476;1050
477;1026
478;1024
479;1024
480;1029
481;1034
482;951
483;921
484;930
485;965
486;965
487;922
488;934
489;928
490;930
491;927
492;927
493;938
494;934
495;949
496;1174
497;1036
498;938
499;976
