x;y
10;22
11;23
12;20
13;40
14;53
15;50
16;64
17;57
18;67
19;67
20;84
21;82
22;76
23;80
24;94
25;101
26;109
27;148
28;144
29;135
30;155
31;161
32;142
33;196
34;216
35;224
36;233
37;167
38;148
39;121
40;128
41;138
42;137
43;145
44;155
45;144
46;144
47;162
48;149
49;163
50;190
51;197
52;207
53;218
54;243
55;321
56;283
57;239
58;269
59;261
60;271
61;267
62;285
63;289
64;370
65;325
66;299
67;294
68;313
69;287
70;283
71;322
72;274
73;274
74;276
75;307
76;275
77;276
78;287
79;284
80;285
81;291
82;286
83;292
84;290
85;297
86;293
87;295
88;300
89;303
90;313
91;306
92;302
93;307
94;308
95;310
96;313
97;326
98;328
99;344
100;353
101;374
102;456
103;483
104;541
105;408
106;520
107;490
108;627
109;636
110;735
111;622
112;515
113;521
114;512
115;505
116;506
117;519
118;516
119;511
120;470
121;462
122;463
123;471
124;469
125;506
126;519
127;472
128;472
129;483
130;490
131;531
132;715
133;783
134;998
135;931
136;665
137;683
138;659
139;669
140;644
141;655
142;655
143;594
144;602
145;610
146;603
147;606
148;624
149;621
150;618
151;627
152;624
153;655
154;633
155;631
156;727
157;808
158;699
159;917
160;623
161;589
162;613
163;614
164;613
165;616
166;606
167;611
168;613
169;613
170;621
171;617
172;615
173;620
174;697
175;823
176;640
177;627
178;835
179;857
180;815
181;906
182;940
183;780
184;743
185;729
186;722
187;736
188;731
189;689
190;659
191;681
192;670
193;703
194;690
195;706
196;714
197;724
198;734
199;892
200;757
201;787
202;766
203;864
204;1202
205;1280
206;954
207;817
208;828
209;838
210;842
211;855
212;873
213;889
214;887
215;913
216;1291
217;976
218;967
219;968
220;1082
221;971
222;1063
223;986
224;1001
225;1012
226;1006
227;1047
228;1016
229;1008
230;1012
231;1106
232;1019
233;1012
234;1062
235;1043
236;1367
237;1452
238;1017
239;1023
240;1036
241;1032
242;1037
243;1036
244;1066
245;1282
246;1242
247;1053
248;1061
249;1042
250;1048
251;1589
252;1524
253;1286
254;1190
255;1051
256;1039
257;1139
258;1136
259;1110
260;1100
261;1227
262;1104
263;1113
264;1423
265;1342
266;1397
267;1131
268;1159
269;1171
270;1406
271;1421
272;1167
273;1146
274;1185
275;1217
276;1231
277;1277
278;1353
279;1399
280;1222
281;1218
282;1263
283;1340
284;1263
285;1280
286;1227
287;1225
288;1237
289;1341
290;1575
291;1536
292;2396
293;2251
294;1741
295;1459
296;1456
297;1443
298;1593
299;1518
300;2406
301;2389
302;2410
303;2250
304;2254
305;2255
306;2317
307;2553
308;2428
309;1965
310;1335
311;1314
312;1337
313;1331
314;1376
315;1463
316;1463
317;1350
318;1401
319;1852
320;1909
321;1769
322;1439
323;1393
324;1394
325;1398
326;1420
327;1447
328;1408
329;2066
330;1583
331;1435
332;1511
333;1348
334;1344
335;1353
336;1408
337;1435
338;1373
339;1411
340;1874
341;2136
342;1669
343;1644
344;1579
345;1565
346;1452
347;1380
348;1400
349;1750
350;1662
351;1767
352;1671
353;1678
354;1438
355;1460
356;1462
357;1467
358;1416
359;1558
360;1648
361;1746
362;1391
363;1409
364;1405
365;1413
366;1416
367;1401
368;1433
369;1407
370;1933
371;1805
372;1819
373;1455
374;1420
375;1418
376;1545
377;1589
378;1421
379;1423
380;1570
381;1430
382;1707
383;2099
384;1744
385;1547
386;1490
387;1591
388;1481
389;1577
390;1596
391;1536
392;2013
393;1741
394;1556
395;1576
396;1678
397;1578
398;1595
399;1707
400;1610
401;2077
402;2233
403;1641
404;1723
405;1840
406;1735
407;1696
408;2125
409;1753
410;1766
411;2127
412;2651
413;2197
414;1860
415;1856
416;1810
417;1888
418;1871
419;2117
420;1913
421;1920
422;2251
423;1955
424;2338
425;2033
426;1934
427;2234
428;2052
429;2103
430;1948
431;2891
432;2160
433;2057
434;2043
435;2761
436;2829
437;2363
438;2034
439;2041
440;2159
441;2118
442;2361
443;2288
444;2879
445;3459
446;3610
447;4158
448;4056
449;2249
450;2233
451;2281
452;2142
453;2263
454;3197
455;2537
456;2636
457;2540
458;2366
459;2516
460;2796
461;2405
462;2217
463;2234
464;2166
465;2195
466;2189
467;3391
468;2986
469;2394
470;2785
471;2439
472;2319
473;3229
474;6168
475;3994
476;3997
477;4025
478;3572
479;2399
480;2515
481;2954
482;3274
483;2574
484;2318
485;2329
486;2303
487;2451
488;2596
489;2712
490;2937
491;2467
492;2256
493;2205
494;2632
495;2550
496;3103
497;3102
498;2298
499;2420
