x;y
10;0
11;0
12;0
13;0
14;0
15;1
16;5
17;24
18;10
19;10
20;10
21;10
22;42
23;24
24;22
25;48
26;23
27;29
28;31
29;33
30;30
31;31
32;30
33;37
34;40
35;44
36;42
37;40
38;42
39;46
40;42
41;47
42;50
43;61
44;75
45;72
46;72
47;77
48;77
49;75
50;79
51;84
52;81
53;81
54;85
55;83
56;102
57;88
58;166
59;202
60;175
61;177
62;152
63;169
64;269
65;178
66;175
67;176
68;192
69;185
70;198
71;207
72;208
73;215
74;209
75;286
76;122
77;182
78;123
79;123
80;127
81;152
82;249
83;187
84;165
85;144
86;154
87;164
88;213
89;180
90;182
91;189
92;182
93;207
94;191
95;190
96;188
97;196
98;211
99;202
100;204
101;207
102;203
103;223
104;213
105;216
106;213
107;232
108;227
109;226
110;223
111;228
112;253
113;238
114;236
115;241
116;264
117;250
118;248
119;272
120;261
121;267
122;271
123;286
124;278
125;289
126;301
127;277
128;275
129;285
130;303
131;317
132;294
133;339
134;290
135;299
136;298
137;343
138;310
139;313
140;337
141;331
142;349
143;340
144;340
145;360
146;357
147;356
148;357
149;361
150;363
151;365
152;365
153;366
154;372
155;373
156;373
157;377
158;386
159;387
160;372
161;388
162;364
163;366
164;384
165;362
166;361
167;375
168;360
169;383
170;374
171;389
172;405
173;416
174;509
175;439
176;472
177;450
178;455
179;454
180;471
181;459
182;471
183;448
184;422
185;421
186;425
187;425
188;425
189;424
190;430
191;429
192;434
193;435
194;431
195;436
196;432
197;439
198;441
199;444
200;447
201;485
202;451
203;448
204;450
205;447
206;450
207;456
208;455
209;692
210;737
211;578
212;512
213;453
214;460
215;486
216;494
217;500
218;774
219;798
220;865
221;752
222;507
223;502
224;500
225;506
226;506
227;522
228;699
229;561
230;673
231;528
232;573
233;720
234;621
235;686
236;594
237;600
238;567
239;546
240;544
241;534
242;652
243;554
244;535
245;551
246;585
247;618
248;611
249;624
250;520
251;609
252;588
253;538
254;546
255;540
256;539
257;545
258;555
259;582
260;568
261;574
262;654
263;608
264;623
265;593
266;605
267;584
268;586
269;593
270;596
271;598
272;596
273;597
274;603
275;605
276;605
277;610
278;604
279;608
280;622
281;613
282;615
283;620
284;623
285;621
286;623
287;882
288;673
289;640
290;618
291;637
292;633
293;662
294;671
295;677
296;674
297;655
298;672
299;675
300;681
301;672
302;668
303;663
304;669
305;677
306;713
307;686
308;695
309;692
310;763
311;1023
312;684
313;683
314;683
315;696
316;688
317;734
318;738
319;721
320;719
321;715
322;718
323;723
324;823
325;730
326;710
327;705
328;756
329;729
330;785
331;752
332;772
333;751
334;768
335;740
336;746
337;752
338;773
339;793
340;797
341;809
342;830
343;837
344;869
345;923
346;874
347;888
348;899
349;1006
350;989
351;951
352;994
353;976
354;947
355;991
356;977
357;978
358;982
359;984
360;985
361;987
362;986
363;1006
364;996
365;1014
366;999
367;1002
368;998
369;1000
370;997
371;1002
372;1009
373;975
374;997
375;995
376;1003
377;998
378;989
379;994
380;1310
381;1181
382;961
383;947
384;947
385;971
386;1000
387;1017
388;1046
389;1080
390;1112
391;1131
392;1125
393;1126
394;1118
395;1177
396;1088
397;1021
398;1027
399;1034
400;1037
401;1545
402;1158
403;1073
404;988
405;990
406;989
407;990
408;990
409;1093
410;1122
411;999
412;1001
413;1000
414;1002
415;997
416;1006
417;1007
418;1007
419;1012
420;1006
421;1013
422;1011
423;1018
424;1022
425;1091
426;1023
427;1031
428;1030
429;1034
430;1031
431;1022
432;1028
433;1049
434;1024
435;1035
436;1037
437;1037
438;1042
439;1056
440;1624
441;1214
442;1069
443;1133
444;1299
445;1181
446;1212
447;1173
448;1140
449;1143
450;1116
451;1576
452;1470
453;1132
454;1085
455;1111
456;1044
457;1064
458;1094
459;1071
460;1101
461;1074
462;1073
463;1086
464;1094
465;1087
466;1090
467;1397
468;1095
469;1095
470;1088
471;1097
472;1101
473;1107
474;1137
475;1103
476;1104
477;1106
478;1105
479;1111
480;1218
481;1212
482;1171
483;1117
484;1114
485;1144
486;1131
487;1122
488;1124
489;1125
490;1131
491;1138
492;1104
493;1142
494;1270
495;1210
496;1142
497;1142
498;1148
499;1155
