x;y
10;1
11;0
12;0
13;1
14;0
15;17
16;9
17;28
18;10
19;10
20;10
21;27
22;10
23;12
24;16
25;20
26;48
27;20
28;45
29;30
30;31
31;49
32;37
33;48
34;40
35;75
36;44
37;78
38;40
39;48
40;46
41;70
42;75
43;79
44;75
45;60
46;60
47;63
48;80
49;94
50;68
51;71
52;70
53;71
54;70
55;75
56;81
57;80
58;81
59;80
60;85
61;106
62;81
63;82
64;95
65;90
66;91
67;102
68;100
69;104
70;151
71;111
72;116
73;112
74;118
75;124
76;120
77;125
78;126
79;135
80;130
81;137
82;139
83;143
84;142
85;180
86;150
87;155
88;153
89;159
90;161
91;194
92;182
93;185
94;181
95;179
96;198
97;151
98;154
99;154
100;162
101;164
102;176
103;170
104;163
105;175
106;175
107;188
108;185
109;185
110;184
111;190
112;188
113;212
114;198
115;204
116;201
117;220
118;214
119;202
120;205
121;208
122;229
123;215
124;224
125;224
126;241
127;232
128;234
129;244
130;266
131;258
132;263
133;265
134;277
135;265
136;265
137;265
138;321
139;276
140;283
141;305
142;295
143;298
144;315
145;310
146;314
147;323
148;346
149;345
150;337
151;338
152;354
153;361
154;338
155;341
156;355
157;337
158;340
159;356
160;335
161;337
162;341
163;350
164;350
165;360
166;346
167;347
168;353
169;351
170;361
171;363
172;363
173;366
174;368
175;377
176;368
177;351
178;371
179;349
180;352
181;356
182;360
183;360
184;360
185;378
186;361
187;356
188;349
189;350
190;359
191;356
192;357
193;362
194;363
195;361
196;429
197;385
198;370
199;374
200;375
201;374
202;379
203;376
204;453
205;383
206;382
207;390
208;387
209;393
210;395
211;395
212;402
213;396
214;404
215;401
216;398
217;411
218;406
219;414
220;411
221;417
222;416
223;419
224;419
225;426
226;428
227;432
228;505
229;471
230;435
231;521
232;429
233;449
234;485
235;454
236;474
237;459
238;447
239;454
240;449
241;453
242;459
243;461
244;459
245;462
246;468
247;468
248;470
249;475
250;472
251;477
252;481
253;484
254;482
255;504
256;491
257;496
258;514
259;507
260;571
261;522
262;521
263;527
264;575
265;584
266;850
267;524
268;622
269;534
270;554
271;532
272;540
273;536
274;578
275;557
276;785
277;813
278;835
279;588
280;557
281;577
282;573
283;573
284;582
285;581
286;589
287;587
288;587
289;693
290;749
291;614
292;594
293;616
294;602
295;604
296;605
297;609
298;617
299;628
300;769
301;990
302;860
303;746
304;787
305;677
306;680
307;687
308;665
309;674
310;679
311;674
312;853
313;770
314;938
315;854
316;775
317;776
318;776
319;699
320;737
321;749
322;761
323;765
324;801
325;833
326;830
327;824
328;848
329;875
330;885
331;1019
332;905
333;879
334;859
335;923
336;833
337;982
338;811
339;822
340;822
341;854
342;833
343;812
344;792
345;808
346;826
347;857
348;917
349;949
350;895
351;885
352;887
353;888
354;889
355;900
356;901
357;959
358;922
359;896
360;871
361;860
362;879
363;947
364;906
365;863
366;865
367;874
368;875
369;864
370;867
371;869
372;863
373;857
374;787
375;822
376;785
377;794
378;785
379;790
380;792
381;798
382;881
383;1181
384;852
385;810
386;802
387;803
388;865
389;822
390;812
391;819
392;842
393;840
394;847
395;848
396;844
397;843
398;860
399;849
400;959
401;875
402;877
403;894
404;915
405;905
406;893
407;887
408;893
409;938
410;933
411;946
412;923
413;922
414;905
415;932
416;1043
417;1030
418;941
419;938
420;940
421;956
422;922
423;928
424;926
425;931
426;967
427;955
428;961
429;1012
430;988
431;964
432;966
433;1047
434;984
435;949
436;955
437;968
438;954
439;999
440;1032
441;1020
442;1013
443;978
444;1012
445;992
446;1003
447;1009
448;1103
449;998
450;1038
451;1052
452;1038
453;1032
454;1114
455;1013
456;1028
457;1032
458;1063
459;1094
460;1031
461;1036
462;1036
463;1065
464;1048
465;1050
466;1044
467;1056
468;1052
469;1078
470;1054
471;1065
472;1059
473;1081
474;1298
475;1093
476;1069
477;1116
478;1089
479;1094
480;1127
481;1092
482;1085
483;1093
484;1094
485;1092
486;1097
487;1099
488;1170
489;1226
490;1109
491;1198
492;1103
493;1120
494;1118
495;1534
496;1273
497;1126
498;1100
499;1104
