x;y
10;0
11;0
12;0
13;1
14;2
15;8
16;20
17;10
18;10
19;10
20;10
21;26
22;10
23;12
24;18
25;20
26;20
27;20
28;20
29;23
30;30
31;35
32;42
33;40
34;62
35;40
36;40
37;46
38;40
39;41
40;40
41;51
42;67
43;58
44;67
45;69
46;58
47;61
48;64
49;61
50;60
51;63
52;74
53;69
54;71
55;70
56;78
57;79
58;102
59;96
60;98
61;98
62;101
63;111
64;115
65;131
66;143
67;129
68;136
69;132
70;137
71;134
72;135
73;144
74;140
75;146
76;142
77;153
78;149
79;172
80;219
81;178
82;180
83;164
84;156
85;197
86;173
87;176
88;179
89;182
90;192
91;180
92;168
93;166
94;195
95;289
96;286
97;321
98;206
99;193
100;172
101;171
102;175
103;173
104;178
105;185
106;180
107;185
108;188
109;183
110;194
111;191
112;196
113;195
114;198
115;212
116;199
117;202
118;203
119;207
120;210
121;210
122;217
123;218
124;323
125;242
126;257
127;277
128;256
129;267
130;271
131;283
132;259
133;255
134;266
135;294
136;282
137;285
138;299
139;283
140;284
141;287
142;286
143;295
144;291
145;322
146;318
147;371
148;319
149;323
150;326
151;332
152;309
153;319
154;318
155;317
156;320
157;388
158;340
159;342
160;338
161;314
162;317
163;335
164;333
165;327
166;327
167;328
168;331
169;331
170;333
171;341
172;339
173;339
174;341
175;353
176;357
177;372
178;353
179;360
180;355
181;362
182;364
183;389
184;369
185;373
186;375
187;383
188;385
189;372
190;373
191;492
192;659
193;448
194;447
195;445
196;459
197;430
198;435
199;438
200;448
201;475
202;467
203;472
204;437
205;496
206;478
207;531
208;544
209;531
210;518
211;507
212;467
213;469
214;469
215;495
216;490
217;492
218;501
219;509
220;494
221;487
222;496
223;554
224;482
225;493
226;496
227;472
228;454
229;450
230;456
231;462
232;434
233;439
234;442
235;473
236;486
237;487
238;488
239;499
240;488
241;505
242;481
243;495
244;476
245;514
246;483
247;501
248;513
249;534
250;496
251;506
252;560
253;554
254;571
255;698
256;622
257;701
258;658
259;657
260;587
261;587
262;594
263;603
264;608
265;610
266;619
267;633
268;604
269;644
270;645
271;658
272;636
273;628
274;633
275;640
276;634
277;674
278;682
279;657
280;652
281;654
282;648
283;702
284;687
285;701
286;708
287;735
288;747
289;768
290;732
291;732
292;740
293;715
294;722
295;719
296;719
297;730
298;726
299;713
300;764
301;702
302;699
303;680
304;649
305;650
306;669
307;801
308;1063
309;932
310;669
311;662
312;672
313;663
314;671
315;669
316;681
317;672
318;678
319;680
320;676
321;685
322;1072
323;822
324;743
325;894
326;924
327;882
328;836
329;835
330;836
331;913
332;789
333;757
334;799
335;820
336;737
337;723
338;734
339;747
340;745
341;1081
342;963
343;981
344;902
345;862
346;839
347;907
348;893
349;836
350;824
351;790
352;800
353;851
354;832
355;808
356;805
357;806
358;814
359;820
360;795
361;820
362;845
363;857
364;820
365;790
366;805
367;834
368;857
369;786
370;790
371;820
372;826
373;790
374;796
375;822
376;787
377;792
378;903
379;1002
380;867
381;799
382;802
383;799
384;798
385;802
386;806
387;806
388;810
389;810
390;812
391;812
392;817
393;818
394;824
395;842
396;866
397;874
398;878
399;828
400;853
401;831
402;832
403;892
404;878
405;846
406;848
407;939
408;851
409;852
410;856
411;860
412;858
413;863
414;868
415;1004
416;959
417;883
418;907
419;927
420;963
421;950
422;926
423;933
424;961
425;984
426;1017
427;1036
428;1095
429;1109
430;1173
431;1137
432;1114
433;1089
434;1068
435;1031
436;1004
437;1003
438;1001
439;1010
440;1008
441;982
442;921
443;930
444;927
445;989
446;970
447;934
448;934
449;938
450;946
451;943
452;945
453;947
454;958
455;945
456;950
457;969
458;957
459;960
460;960
461;1115
462;1251
463;1415
464;1333
465;1693
466;1182
467;1140
468;1043
469;1029
470;1053
471;1079
472;1140
473;1154
474;4277
475;1876
476;1559
477;1790
478;1268
479;1229
480;1224
481;1239
482;1635
483;1419
484;1311
485;2014
486;2417
487;2339
488;2465
489;2321
490;2373
491;2321
492;2077
493;2156
494;2253
495;2535
496;1972
497;1982
498;1597
499;1367
