x;y
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;0
23;0
24;1
25;0
26;0
27;0
28;0
29;0
30;1
31;3
32;0
33;0
34;0
35;1
36;10
37;0
38;1
39;0
40;10
41;3
42;35
43;30
44;37
45;30
46;31
47;30
48;31
49;30
50;31
51;33
52;41
53;32
54;30
55;50
56;33
57;39
58;32
59;41
60;40
61;35
62;40
63;37
64;40
65;44
66;40
67;43
68;42
69;42
70;42
71;46
72;40
73;49
74;51
75;57
76;51
77;43
78;42
79;50
80;44
81;48
82;47
83;73
84;93
85;93
86;96
87;95
88;116
89;180
90;122
91;132
92;178
93;214
94;190
95;192
96;183
97;152
98;114
99;168
100;173
101;185
102;140
103;121
104;111
105;144
106;131
107;181
108;167
109;122
110;127
111;123
112;142
113;147
114;133
115;142
116;133
117;131
118;139
119;141
120;126
121;121
122;123
123;124
124;122
125;129
126;125
127;130
128;134
129;131
130;142
131;132
132;141
133;137
134;135
135;140
136;141
137;139
138;142
139;144
140;142
141;149
142;142
143;139
144;150
145;142
146;147
147;142
148;146
149;142
150;149
151;148
152;153
153;141
154;148
155;152
156;155
157;151
158;159
159;152
160;159
161;151
162;160
163;152
164;157
165;184
166;207
167;233
168;257
169;266
170;261
171;269
172;264
173;305
174;262
175;263
176;268
177;260
178;275
179;291
180;260
181;306
182;298
183;296
184;298
185;273
186;283
187;301
188;276
189;282
190;285
191;336
192;288
193;298
194;318
195;303
196;299
197;302
198;287
199;280
200;306
201;298
202;293
203;298
204;318
205;307
206;324
207;366
208;315
209;317
210;319
211;321
212;321
213;291
214;269
215;270
216;270
217;275
218;278
219;277
220;274
221;253
222;251
223;278
224;278
225;278
226;281
227;292
228;284
229;287
230;296
231;278
232;277
233;289
234;276
235;278
236;282
237;315
238;257
239;266
240;285
241;393
242;343
243;289
244;276
245;273
246;268
247;293
248;276
249;270
250;290
251;268
252;274
253;267
254;269
255;277
256;277
257;277
258;287
259;287
260;287
261;300
262;310
263;297
264;328
265;299
266;306
267;300
268;309
269;298
270;299
271;306
272;307
273;307
274;306
275;310
276;298
277;305
278;304
279;307
280;326
281;315
282;309
283;321
284;318
285;316
286;308
287;312
288;309
289;319
290;317
291;316
292;317
293;385
294;318
295;313
296;324
297;305
298;323
299;320
300;357
301;318
302;324
303;317
304;320
305;326
306;320
307;327
308;318
309;326
310;324
311;326
312;327
313;325
314;326
315;333
316;331
317;329
318;327
319;328
320;328
321;328
322;334
323;327
324;330
325;339
326;332
327;342
328;337
329;364
330;398
331;416
332;424
333;484
334;463
335;512
336;715
337;595
338;535
339;522
340;530
341;522
342;528
343;530
344;531
345;534
346;531
347;535
348;534
349;573
350;532
351;531
352;531
353;534
354;550
355;538
356;536
357;537
358;544
359;542
360;541
361;548
362;547
363;610
364;623
365;583
366;557
367;601
368;524
369;597
370;553
371;554
372;544
373;557
374;549
375;545
376;556
377;545
378;552
379;555
380;554
381;557
382;555
383;549
384;583
385;555
386;556
387;554
388;554
389;562
390;564
391;728
392;710
393;561
394;553
395;574
396;564
397;568
398;564
399;570
400;607
401;775
402;843
403;723
404;605
405;530
406;580
407;534
408;558
409;597
410;579
411;579
412;575
413;574
414;576
415;669
416;607
417;701
418;557
419;576
420;589
421;587
422;585
423;585
424;584
425;579
426;587
427;587
428;585
429;589
430;586
431;585
432;585
433;587
434;600
435;577
436;619
437;575
438;606
439;612
440;604
441;699
442;680
443;647
444;610
445;597
446;603
447;604
448;599
449;595
450;604
451;603
452;599
453;606
454;603
455;607
456;612
457;604
458;609
459;614
460;603
461;609
462;612
463;619
464;606
465;611
466;804
467;636
468;595
469;614
470;623
471;606
472;617
473;615
474;657
475;649
476;834
477;672
478;594
479;627
480;608
481;686
482;615
483;605
484;616
485;639
486;627
487;626
488;617
489;616
490;953
491;865
492;635
493;634
494;636
495;638
496;670
497;635
498;664
499;623
