x;y
500;2328
600;2623
700;2976
800;3336
900;4606
1000;4565
1100;5111
1200;5789
1300;5543
1400;5923
1500;6827
1600;7074
1700;7688
1800;8360
1900;8677
2000;8763
2100;9508
2200;10886
2300;10369
2400;10902
2500;11641
2600;11060
2700;11695
2800;12144
2900;12443
3000;11753
3100;13676
3200;14576
3300;15310
3400;15923
3500;17344
3600;17719
3700;18120
3800;18280
3900;19056
4000;19633
4100;20800
4200;20841
4300;20602
4400;23466
4500;23440
4600;22458
4700;24337
4800;23378
4900;24874
5000;26279
5100;34716
5200;68897
5300;26247
5400;25868
5500;25779
5600;26094
5700;31997
5800;25942
5900;29735
6000;26214
6100;27101
6200;27486
6300;28956
6400;30002
6500;35738
6600;32397
6700;32241
6800;36691
6900;37438
7000;36617
7100;39436
7200;37835
7300;36699
7400;37484
7500;38675
7600;37604
7700;37671
7800;39741
7900;52033
8000;45053
8100;49689
8200;47190
8300;70144
8400;52312
8500;49368
8600;45658
8700;54110
8800;47886
8900;49527
9000;50759
9100;49222
9200;51899
9300;49843
9400;122650
9500;63132
9600;56177
9700;55748
9800;54068
9900;52596
