x;y
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;0
20;0
21;0
22;24
23;20
24;21
25;20
26;20
27;21
28;20
29;20
30;22
31;20
32;21
33;20
34;21
35;22
36;25
37;22
38;23
39;22
40;30
41;24
42;26
43;43
44;61
45;63
46;86
47;79
48;62
49;63
50;63
51;61
52;70
53;89
54;71
55;71
56;74
57;76
58;74
59;74
60;74
61;77
62;81
63;75
64;75
65;102
66;99
67;95
68;93
69;96
70;107
71;96
72;92
73;107
74;102
75;99
76;106
77;96
78;99
79;108
80;102
81;110
82;132
83;123
84;148
85;133
86;157
87;174
88;197
89;204
90;203
91;194
92;201
93;202
94;202
95;190
96;185
97;188
98;195
99;202
100;194
101;192
102;199
103;198
104;200
105;182
106;180
107;174
108;182
109;174
110;180
111;182
112;178
113;187
114;184
115;184
116;184
117;185
118;183
119;182
120;187
121;184
122;187
123;184
124;187
125;202
126;173
127;178
128;180
129;223
130;205
131;197
132;200
133;220
134;242
135;228
136;234
137;224
138;231
139;247
140;213
141;212
142;208
143;228
144;219
145;217
146;217
147;235
148;226
149;226
150;226
151;226
152;253
153;232
154;234
155;235
156;255
157;276
158;263
159;247
160;265
161;256
162;239
163;257
164;237
165;236
166;238
167;253
168;236
169;264
170;286
171;323
172;326
173;353
174;383
175;377
176;413
177;388
178;387
179;411
180;406
181;429
182;409
183;427
184;428
185;420
186;521
187;434
188;428
189;407
190;416
191;408
192;394
193;405
194;393
195;417
196;381
197;387
198;381
199;385
200;493
201;421
202;378
203;378
204;384
205;422
206;394
207;390
208;389
209;394
210;390
211;396
212;393
213;397
214;395
215;397
216;397
217;395
218;402
219;400
220;403
221;410
222;404
223;410
224;391
225;424
226;400
227;407
228;401
229;411
230;414
231;413
232;409
233;413
234;409
235;414
236;418
237;414
238;492
239;769
240;508
241;416
242;423
243;446
244;444
245;409
246;420
247;434
248;427
249;440
250;441
251;456
252;453
253;447
254;482
255;466
256;494
257;487
258;525
259;535
260;530
261;563
262;566
263;584
264;598
265;587
266;604
267;587
268;756
269;606
270;621
271;610
272;600
273;610
274;620
275;615
276;610
277;608
278;620
279;617
280;617
281;614
282;621
283;615
284;627
285;618
286;617
287;630
288;603
289;608
290;620
291;609
292;616
293;713
294;622
295;591
296;568
297;570
298;541
299;549
300;558
301;553
302;554
303;548
304;553
305;556
306;558
307;561
308;507
309;507
310;500
311;505
312;511
313;511
314;513
315;506
316;517
317;514
318;511
319;511
320;535
321;511
322;651
323;514
324;545
325;509
326;527
327;523
328;521
329;519
330;522
331;526
332;579
333;823
334;699
335;749
336;532
337;550
338;580
339;576
340;598
341;612
342;639
343;650
344;673
345;691
346;702
347;743
348;959
349;957
350;773
351;797
352;814
353;807
354;816
355;819
356;964
357;1255
358;903
359;975
360;802
361;806
362;831
363;849
364;922
365;1554
366;1243
367;864
368;840
369;855
370;883
371;902
372;921
373;941
374;893
375;888
376;924
377;935
378;968
379;981
380;973
381;1018
382;952
383;890
384;857
385;911
386;902
387;946
388;958
389;1013
390;996
391;974
392;924
393;943
394;1010
395;1005
396;1057
397;1033
398;1005
399;967
400;984
401;959
402;939
403;952
404;937
405;953
406;958
407;907
408;897
409;889
410;984
411;1061
412;981
413;1121
414;1093
415;1000
416;898
417;864
418;860
419;869
420;867
421;1164
422;1149
423;963
424;911
425;910
426;921
427;917
428;949
429;1429
430;2042
431;1576
432;1463
433;1201
434;985
435;1009
436;1042
437;1076
438;1110
439;1047
440;1026
441;1035
442;1156
443;1023
444;1014
445;992
446;956
447;986
448;955
449;909
450;910
451;945
452;931
453;900
454;893
455;886
456;905
457;909
458;984
459;973
460;973
461;912
462;905
463;913
464;1036
465;953
466;915
467;914
468;917
469;921
470;915
471;905
472;915
473;910
474;915
475;1426
476;964
477;1049
478;1548
479;1187
480;957
481;971
482;983
483;963
484;1116
485;1120
486;1039
487;1047
488;1011
489;1068
490;1065
491;1021
492;1022
493;934
494;1041
495;960
496;1103
497;953
498;1029
499;989
