x;y
10;0
11;0
12;0
13;4
14;0
15;5
16;28
17;8
18;10
19;10
20;10
21;26
22;38
23;71
24;37
25;37
26;40
27;42
28;53
29;65
30;45
31;47
32;69
33;54
34;83
35;87
36;63
37;57
38;71
39;63
40;78
41;71
42;83
43;93
44;115
45;119
46;121
47;131
48;127
49;154
50;134
51;149
52;130
53;160
54;136
55;126
56;125
57;122
58;140
59;144
60;156
61;139
62;99
63;109
64;93
65;98
66;98
67;104
68;109
69;113
70;105
71;118
72;129
73;118
74;116
75;119
76;125
77;118
78;120
79;140
80;124
81;131
82;126
83;130
84;140
85;158
86;185
87;194
88;205
89;212
90;201
91;216
92;196
93;201
94;210
95;197
96;226
97;205
98;211
99;211
100;233
101;237
102;219
103;223
104;241
105;233
106;238
107;233
108;236
109;255
110;248
111;255
112;270
113;257
114;258
115;266
116;275
117;284
118;323
119;260
120;259
121;283
122;252
123;256
124;276
125;252
126;274
127;281
128;270
129;261
130;265
131;274
132;272
133;274
134;304
135;293
136;298
137;321
138;306
139;308
140;310
141;319
142;317
143;318
144;362
145;340
146;359
147;335
148;340
149;352
150;323
151;329
152;356
153;338
154;347
155;366
156;360
157;360
158;367
159;356
160;362
161;368
162;364
163;368
164;374
165;375
166;436
167;387
168;379
169;377
170;387
171;429
172;422
173;459
174;488
175;509
176;520
177;539
178;537
179;567
180;562
181;561
182;583
183;568
184;575
185;565
186;565
187;550
188;554
189;575
190;571
191;592
192;610
193;589
194;582
195;721
196;660
197;598
198;560
199;581
200;544
201;560
202;536
203;569
204;572
205;657
206;612
207;551
208;527
209;552
210;503
211;520
212;494
213;510
214;484
215;491
216;485
217;489
218;493
219;497
220;496
221;489
222;497
223;587
224;909
225;652
226;535
227;610
228;560
229;535
230;533
231;550
232;565
233;555
234;554
235;547
236;568
237;587
238;582
239;626
240;625
241;687
242;633
243;651
244;633
245;576
246;580
247;580
248;649
249;584
250;591
251;604
252;735
253;644
254;545
255;551
256;550
257;574
258;577
259;615
260;608
261;663
262;649
263;651
264;689
265;699
266;707
267;710
268;703
269;725
270;699
271;765
272;701
273;676
274;680
275;748
276;828
277;632
278;636
279;626
280;635
281;637
282;638
283;636
284;649
285;641
286;643
287;665
288;723
289;916
290;704
291;643
292;643
293;751
294;729
295;685
296;614
297;642
298;676
299;1177
300;1043
301;735
302;671
303;661
304;671
305;682
306;656
307;671
308;680
309;713
310;775
311;897
312;682
313;687
314;688
315;828
316;833
317;693
318;719
319;743
320;786
321;1082
322;712
323;709
324;714
325;704
326;708
327;692
328;727
329;712
330;1126
331;1053
332;792
333;785
334;688
335;917
336;773
337;697
338;1110
339;1042
340;837
341;811
342;828
343;836
344;850
345;870
346;887
347;1049
348;1215
349;938
350;982
351;982
352;1449
353;1050
354;964
355;1091
356;1461
357;1009
358;1086
359;1009
360;1062
361;1099
362;1362
363;1134
364;993
365;1006
366;1803
367;1948
368;2245
369;1618
370;1437
371;1527
372;1502
373;1592
374;1382
375;1393
376;1738
377;1172
378;1478
379;1444
380;1277
381;1212
382;1193
383;1208
384;1312
385;1547
386;1344
387;1389
388;1278
389;1204
390;1515
391;1461
392;1225
393;1210
394;1260
395;1317
396;1477
397;1530
398;1404
399;1291
400;1254
401;1277
402;1550
403;1384
404;1242
405;1296
406;1258
407;1241
408;1580
409;1407
410;1340
411;1309
412;1277
413;1270
414;1283
415;1302
416;1291
417;1293
418;1251
419;1288
420;1501
421;1595
422;1357
423;1343
424;1295
425;1737
426;1413
427;1290
428;1337
429;1331
430;1443
431;1667
432;1431
433;1256
434;1268
435;1203
436;1334
437;1304
438;1418
439;1287
440;1251
441;1282
442;1214
443;1397
444;1465
445;1294
446;1254
447;1285
448;1256
449;1364
450;1406
451;1305
452;1167
453;1176
454;1264
455;1393
456;1344
457;1215
458;1215
459;1238
460;1158
461;1170
462;1191
463;1168
464;1168
465;1176
466;1172
467;1186
468;1366
469;1782
470;1447
471;1170
472;1184
473;1213
474;1183
475;1194
476;1189
477;1194
478;1208
479;1205
480;1190
481;1196
482;1588
483;1180
484;1206
485;1266
486;1498
487;1918
488;1536
489;1534
490;1540
491;1615
492;2149
493;2368
494;2301
495;1555
496;1242
497;1274
498;1292
499;1256
