x;y
500;3306
600;3748
700;4914
800;6109
900;7032
1000;7728
1100;5544
1200;6506
1300;5668
1400;10073
1500;9822
1600;8731
1700;8473
1800;9157
1900;9105
2000;9656
2100;10851
2200;10337
2300;10638
2400;10753
2500;10148
2600;11218
2700;11594
2800;11066
2900;13626
3000;15975
3100;16059
3200;15694
3300;17429
3400;16984
3500;17214
3600;18629
3700;18116
3800;22361
3900;18605
4000;19948
4100;20508
4200;20238
4300;21227
4400;21554
4500;26850
4600;21987
4700;26330
4800;22124
4900;22410
5000;26049
5100;22512
5200;25266
5300;24160
5400;23864
5500;31007
5600;31832
5700;27933
5800;37790
5900;35616
6000;33807
6100;39310
6200;35267
6300;33873
6400;35009
6500;32009
6600;33496
6700;36848
6800;34065
6900;36112
7000;32302
7100;32973
7200;33565
7300;41157
7400;117273
7500;43626
7600;49580
7700;38181
7800;36808
7900;49191
8000;37183
8100;37961
8200;36666
8300;39284
8400;39242
8500;41160
8600;42806
8700;45777
8800;42964
8900;42092
9000;42358
9100;45098
9200;43926
9300;46066
9400;44603
9500;46459
9600;45416
9700;44913
9800;46067
9900;44806
