x;y
500;1173
600;1412
700;2303
800;2383
900;2884
1000;2892
1100;2990
1200;3727
1300;4063
1400;5696
1500;4218
1600;4733
1700;5488
1800;5168
1900;5115
2000;5779
2100;6180
2200;6682
2300;7097
2400;7422
2500;7322
2600;7591
2700;8005
2800;7919
2900;8455
3000;8712
3100;9065
3200;8959
3300;9116
3400;8851
3500;9322
3600;9376
3700;10162
3800;10933
3900;11658
4000;11874
4100;12821
4200;13547
4300;13007
4400;15600
4500;17500
4600;14716
4700;14326
4800;15333
4900;15084
5000;15644
5100;16684
5200;19505
5300;22782
5400;28063
5500;25828
5600;19498
5700;21644
5800;33457
5900;24729
6000;23426
6100;27008
6200;23724
6300;38080
6400;29979
6500;31458
6600;28578
6700;32998
6800;28949
6900;24764
7000;35484
7100;44135
7200;34154
7300;46001
7400;48648
7500;44192
7600;48203
7700;43802
7800;41696
7900;46443
8000;83772
8100;70675
8200;43135
8300;33956
8400;45146
8500;42381
8600;47720
8700;58354
8800;57808
8900;51456
9000;49354
9100;51310
9200;51557
9300;51586
9400;60264
9500;65547
9600;55956
9700;61253
9800;65371
9900;61875
