x;y
10;0
11;0
12;0
13;0
14;0
15;0
16;9
17;0
18;0
19;3
20;3
21;9
22;5
23;10
24;10
25;10
26;10
27;10
28;13
29;10
30;15
31;10
32;12
33;20
34;20
35;20
36;22
37;20
38;30
39;30
40;20
41;37
42;30
43;33
44;33
45;30
46;39
47;37
48;35
49;40
50;41
51;39
52;87
53;77
54;83
55;79
56;82
57;94
58;87
59;105
60;92
61;99
62;92
63;95
64;72
65;81
66;82
67;83
68;82
69;90
70;82
71;93
72;102
73;100
74;92
75;97
76;101
77;92
78;97
79;91
80;101
81;100
82;119
83;106
84;125
85;114
86;112
87;126
88;122
89;156
90;135
91;134
92;136
93;126
94;130
95;118
96;133
97;160
98;197
99;132
100;136
101;143
102;153
103;228
104;176
105;188
106;183
107;189
108;196
109;175
110;173
111;176
112;181
113;220
114;194
115;197
116;249
117;295
118;213
119;251
120;337
121;398
122;372
123;366
124;360
125;356
126;335
127;345
128;367
129;357
130;333
131;324
132;325
133;335
134;343
135;365
136;325
137;306
138;218
139;213
140;241
141;242
142;239
143;234
144;256
145;247
146;256
147;237
148;247
149;252
150;261
151;233
152;236
153;226
154;244
155;228
156;228
157;231
158;246
159;224
160;235
161;244
162;266
163;248
164;249
165;308
166;330
167;280
168;282
169;310
170;256
171;251
172;257
173;282
174;268
175;268
176;286
177;281
178;274
179;276
180;322
181;309
182;328
183;304
184;317
185;304
186;335
187;300
188;315
189;321
190;295
191;312
192;333
193;300
194;313
195;307
196;294
197;306
198;332
199;348
200;321
201;326
202;320
203;312
204;328
205;327
206;340
207;354
208;370
209;365
210;371
211;371
212;372
213;378
214;376
215;380
216;381
217;377
218;443
219;384
220;467
221;450
222;453
223;404
224;390
225;391
226;529
227;453
228;596
229;383
230;394
231;403
232;406
233;400
234;405
235;406
236;411
237;403
238;418
239;409
240;417
241;434
242;413
243;417
244;427
245;417
246;436
247;419
248;444
249;425
250;455
251;442
252;433
253;438
254;434
255;440
256;437
257;461
258;446
259;460
260;464
261;464
262;502
263;530
264;526
265;556
266;480
267;484
268;482
269;479
270;495
271;491
272;493
273;503
274;492
275;484
276;496
277;504
278;502
279;502
280;502
281;506
282;509
283;508
284;512
285;527
286;551
287;584
288;514
289;525
290;510
291;526
292;621
293;539
294;746
295;548
296;557
297;544
298;536
299;563
300;545
301;590
302;590
303;581
304;616
305;612
306;644
307;665
308;647
309;670
310;686
311;674
312;735
313;718
314;708
315;700
316;696
317;727
318;677
319;679
320;662
321;672
322;660
323;659
324;667
325;672
326;651
327;601
328;608
329;609
330;615
331;618
332;610
333;609
334;623
335;618
336;609
337;616
338;631
339;640
340;645
341;1173
342;683
343;606
344;605
345;615
346;673
347;680
348;849
349;827
350;840
351;883
352;775
353;751
354;709
355;658
356;654
357;666
358;655
359;691
360;694
361;1061
362;1259
363;1254
364;1163
365;1196
366;1185
367;1212
368;1184
369;1400
370;1114
371;877
372;729
373;685
374;708
375;679
376;1201
377;677
378;750
379;736
380;705
381;738
382;732
383;718
384;733
385;705
386;708
387;717
388;726
389;723
390;725
391;724
392;743
393;727
394;825
395;779
396;785
397;776
398;763
399;765
400;761
401;766
402;743
403;789
404;787
405;792
406;775
407;779
408;785
409;800
410;787
411;821
412;808
413;817
414;829
415;842
416;1285
417;908
418;975
419;935
420;926
421;898
422;912
423;949
424;882
425;908
426;895
427;898
428;888
429;899
430;882
431;880
432;1157
433;973
434;949
435;956
436;999
437;882
438;895
439;882
440;883
441;901
442;900
443;902
444;893
445;915
446;899
447;911
448;908
449;1003
450;1040
451;915
452;910
453;929
454;926
455;916
456;921
457;929
458;923
459;931
460;939
461;935
462;953
463;941
464;926
465;940
466;1101
467;1064
468;980
469;996
470;1028
471;1040
472;1080
473;1116
474;1151
475;1208
476;1223
477;1226
478;1236
479;1231
480;1246
481;1165
482;1189
483;1123
484;1097
485;1061
486;1051
487;1047
488;1055
489;1057
490;979
491;997
492;984
493;1046
494;1008
495;1004
496;996
497;1015
498;1003
499;1010
