x;y
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;2
18;0
19;0
20;0
21;0
22;0
23;0
24;1
25;0
26;1
27;0
28;0
29;0
30;1
31;3
32;0
33;0
34;0
35;2
36;10
37;0
38;1
39;0
40;10
41;3
42;10
43;10
44;10
45;10
46;5
47;36
48;30
49;49
50;31
51;32
52;41
53;31
54;38
55;32
56;41
57;40
58;40
59;32
60;40
61;45
62;42
63;39
64;41
65;40
66;41
67;42
68;47
69;42
70;61
71;54
72;42
73;51
74;51
75;47
76;51
77;41
78;50
79;51
80;50
81;51
82;50
83;52
84;61
85;50
86;59
87;69
88;58
89;60
90;61
91;50
92;55
93;88
94;107
95;113
96;115
97;112
98;124
99;124
100;111
101;114
102;124
103;116
104;121
105;124
106;136
107;125
108;121
109;121
110;131
111;128
112;126
113;146
114;121
115;129
116;121
117;126
118;138
119;123
120;128
121;126
122;134
123;125
124;131
125;144
126;128
127;138
128;150
129;131
130;147
131;139
132;151
133;137
134;160
135;138
136;145
137;135
138;146
139;147
140;138
141;163
142;135
143;136
144;142
145;149
146;143
147;140
148;170
149;144
150;142
151;153
152;145
153;142
154;146
155;148
156;149
157;148
158;158
159;152
160;156
161;148
162;157
163;152
164;161
165;153
166;151
167;152
168;154
169;152
170;162
171;159
172;156
173;163
174;155
175;161
176;218
177;304
178;328
179;340
180;303
181;288
182;283
183;283
184;294
185;343
186;395
187;450
188;498
189;506
190;463
191;495
192;484
193;510
194;503
195;540
196;532
197;538
198;551
199;554
200;613
201;442
202;313
203;318
204;312
205;299
206;318
207;301
208;297
209;319
210;313
211;311
212;323
213;302
214;474
215;320
216;304
217;321
218;310
219;296
220;293
221;310
222;279
223;290
224;304
225;291
226;301
227;316
228;301
229;316
230;307
231;328
232;301
233;301
234;300
235;299
236;292
237;305
238;293
239;304
240;308
241;305
242;303
243;306
244;321
245;294
246;299
247;302
248;297
249;293
250;312
251;292
252;292
253;307
254;289
255;286
256;304
257;292
258;296
259;298
260;293
261;298
262;318
263;301
264;312
265;659
266;361
267;380
268;479
269;299
270;301
271;442
272;297
273;360
274;309
275;307
276;299
277;304
278;305
279;307
280;310
281;319
282;307
283;309
284;317
285;312
286;312
287;313
288;310
289;317
290;316
291;325
292;318
293;313
294;323
295;319
296;315
297;321
298;311
299;318
300;319
301;318
302;331
303;320
304;318
305;322
306;324
307;327
308;320
309;329
310;322
311;320
312;449
313;343
314;327
315;327
316;346
317;364
318;355
319;321
320;421
321;371
322;328
323;403
324;458
325;336
326;346
327;336
328;328
329;342
330;339
331;334
332;334
333;340
334;335
335;343
336;336
337;347
338;345
339;335
340;339
341;343
342;345
343;345
344;349
345;349
346;338
347;348
348;359
349;350
350;347
351;361
352;346
353;348
354;353
355;348
356;353
357;605
358;783
359;651
360;370
361;357
362;349
363;357
364;464
365;370
366;473
367;435
368;384
369;417
370;451
371;465
372;482
373;521
374;548
375;563
376;603
377;589
378;597
379;666
380;611
381;620
382;1052
383;868
384;698
385;631
386;619
387;595
388;606
389;597
390;615
391;636
392;570
393;624
394;588
395;569
396;565
397;580
398;571
399;579
400;597
401;564
402;565
403;564
404;564
405;577
406;575
407;598
408;605
409;607
410;694
411;565
412;581
413;581
414;581
415;582
416;574
417;578
418;576
419;585
420;584
421;596
422;584
423;614
424;605
425;582
426;589
427;592
428;593
429;586
430;594
431;589
432;586
433;590
434;588
435;596
436;585
437;808
438;933
439;867
440;584
441;601
442;603
443;631
444;641
445;661
446;991
447;981
448;1002
449;633
450;608
451;610
452;600
453;609
454;600
455;586
456;635
457;602
458;612
459;698
460;677
461;651
462;617
463;616
464;611
465;626
466;619
467;615
468;617
469;693
470;784
471;920
472;743
473;624
474;629
475;616
476;619
477;634
478;618
479;631
480;630
481;633
482;640
483;1076
484;749
485;677
486;640
487;628
488;639
489;635
490;630
491;667
492;796
493;787
494;700
495;717
496;725
497;647
498;679
499;699
