x;y
500;1091
600;1643
700;1735
800;1844
900;1935
1000;2030
1100;3487
1200;3694
1300;3584
1400;3680
1500;3875
1600;4190
1700;4014
1800;4355
1900;4598
2000;4439
2100;5576
2200;7201
2300;7407
2400;7725
2500;7797
2600;7649
2700;7877
2800;8973
2900;7995
3000;8420
3100;8651
3200;9305
3300;9776
3400;9367
3500;8951
3600;8897
3700;9462
3800;9735
3900;10481
4000;13692
4100;11891
4200;56882
4300;28606
4400;19021
4500;18200
4600;24662
4700;17351
4800;16580
4900;15861
5000;15773
5100;16123
5200;16174
5300;16722
5400;17331
5500;16845
5600;16754
5700;16960
5800;17546
5900;17122
6000;17871
6100;18638
6200;21417
6300;21931
6400;20306
6500;19586
6600;18733
6700;19548
6800;20478
6900;19656
7000;20059
7100;21253
7200;21678
7300;20332
7400;20161
7500;19687
7600;21324
7700;22476
7800;20987
7900;21995
8000;26322
8100;28091
8200;23946
8300;23897
8400;26484
8500;28892
8600;32851
8700;33700
8800;36708
8900;39765
9000;34820
9100;38720
9200;33175
9300;32930
9400;32971
9500;34541
9600;37157
9700;38537
9800;35306
9900;33970
