x;y
500;2225
600;2592
700;2768
800;3076
900;2665
1000;2817
1100;4008
1200;4078
1300;4094
1400;4672
1500;4892
1600;6640
1700;5450
1800;6068
1900;6768
2000;6216
2100;7816
2200;7656
2300;11371
2400;12892
2500;10845
2600;8346
2700;9789
2800;10531
2900;10930
3000;15005
3100;17085
3200;11931
3300;12033
3400;17682
3500;14564
3600;16164
3700;17151
3800;16801
3900;18610
4000;19911
4100;23388
4200;21500
4300;23323
4400;23787
4500;26505
4600;26514
4700;26564
4800;93430
4900;27928
5000;27947
5100;25656
5200;28303
5300;23033
5400;33783
5500;28123
5600;23158
5700;28011
5800;26846
5900;22368
6000;51094
6100;49092
6200;34799
6300;27800
6400;35165
6500;34637
6600;29013
6700;37335
6800;38231
6900;44337
7000;35090
7100;51286
7200;39432
7300;32066
7400;42541
7500;29597
7600;32351
7700;38698
7800;37432
7900;33019
8000;37873
8100;32633
8200;31951
8300;31286
8400;32181
8500;34663
8600;39943
8700;35276
8800;43140
8900;40008
9000;42618
9100;44563
9200;43803
9300;48330
9400;46943
9500;48911
9600;47907
9700;44499
9800;52395
9900;48666
