x;y
10;0
11;0
12;0
13;0
14;0
15;5
16;0
17;8
18;3
19;0
20;0
21;10
22;18
23;1
24;10
25;10
26;10
27;3
28;1
29;2
30;16
31;10
32;1
33;1
34;3
35;10
36;18
37;71
38;72
39;64
40;54
41;50
42;52
43;63
44;53
45;52
46;72
47;63
48;60
49;61
50;60
51;61
52;98
53;76
54;70
55;81
56;88
57;91
58;84
59;89
60;92
61;87
62;94
63;102
64;82
65;80
66;84
67;98
68;99
69;97
70;105
71;97
72;83
73;168
74;193
75;188
76;199
77;181
78;220
79;205
80;210
81;217
82;224
83;206
84;192
85;195
86;196
87;191
88;202
89;199
90;193
91;196
92;198
93;193
94;197
95;202
96;206
97;205
98;191
99;201
100;206
101;203
102;212
103;211
104;202
105;222
106;216
107;203
108;212
109;218
110;214
111;212
112;215
113;218
114;163
115;170
116;117
117;112
118;115
119;113
120;125
121;127
122;124
123;115
124;120
125;133
126;116
127;136
128;124
129;126
130;136
131;137
132;125
133;123
134;126
135;122
136;125
137;122
138;122
139;128
140;124
141;129
142;122
143;124
144;136
145;148
146;173
147;197
148;221
149;216
150;216
151;226
152;224
153;221
154;217
155;220
156;230
157;227
158;227
159;226
160;227
161;227
162;231
163;227
164;232
165;227
166;227
167;229
168;228
169;229
170;228
171;269
172;235
173;238
174;238
175;244
176;238
177;234
178;237
179;242
180;282
181;263
182;271
183;280
184;233
185;239
186;243
187;246
188;247
189;246
190;300
191;327
192;247
193;246
194;250
195;283
196;250
197;241
198;247
199;264
200;258
201;250
202;269
203;253
204;264
205;257
206;285
207;270
208;272
209;281
210;293
211;289
212;289
213;304
214;286
215;288
216;305
217;298
218;298
219;303
220;304
221;297
222;333
223;309
224;295
225;300
226;310
227;291
228;286
229;306
230;286
231;289
232;304
233;276
234;277
235;280
236;282
237;273
238;266
239;297
240;267
241;267
242;284
243;381
244;278
245;269
246;339
247;267
248;258
249;277
250;267
251;273
252;274
253;269
254;271
255;277
256;278
257;280
258;290
259;292
260;287
261;299
262;304
263;295
264;302
265;303
266;306
267;298
268;307
269;299
270;302
271;313
272;306
273;305
274;312
275;308
276;305
277;305
278;308
279;314
280;309
281;316
282;311
283;308
284;318
285;318
286;308
287;316
288;307
289;347
290;359
291;468
292;427
293;456
294;506
295;458
296;490
297;544
298;494
299;495
300;507
301;507
302;558
303;508
304;494
305;533
306;497
307;515
308;525
309;504
310;507
311;504
312;511
313;508
314;511
315;508
316;518
317;515
318;513
319;515
320;517
321;520
322;531
323;665
324;564
325;520
326;536
327;520
328;524
329;518
330;526
331;520
332;513
333;527
334;523
335;533
336;517
337;531
338;536
339;524
340;530
341;544
342;520
343;560
344;539
345;535
346;529
347;537
348;534
349;541
350;533
351;618
352;539
353;586
354;541
355;534
356;539
357;550
358;578
359;535
360;525
361;533
362;524
363;537
364;553
365;535
366;534
367;531
368;529
369;528
370;541
371;534
372;538
373;544
374;536
375;543
376;606
377;591
378;547
379;590
380;957
381;666
382;550
383;541
384;729
385;833
386;870
387;548
388;545
389;570
390;600
391;554
392;627
393;547
394;577
395;568
396;566
397;569
398;563
399;576
400;574
401;566
402;572
403;562
404;569
405;591
406;734
407;571
408;623
409;667
410;582
411;571
412;579
413;575
414;601
415;582
416;577
417;613
418;564
419;592
420;584
421;594
422;575
423;572
424;591
425;643
426;581
427;573
428;578
429;577
430;578
431;729
432;1051
433;766
434;581
435;577
436;580
437;579
438;577
439;585
440;586
441;670
442;596
443;587
444;589
445;588
446;581
447;596
448;585
449;587
450;591
451;593
452;586
453;635
454;590
455;685
456;672
457;674
458;568
459;597
460;581
461;614
462;629
463;739
464;597
465;603
466;603
467;600
468;598
469;606
470;608
471;606
472;602
473;773
474;619
475;594
476;603
477;618
478;612
479;612
480;908
481;766
482;710
483;687
484;630
485;641
486;643
487;641
488;942
489;673
490;647
491;646
492;705
493;679
494;694
495;884
496;806
497;893
498;779
499;718
