x;y
10;17
11;0
12;0
13;0
14;0
15;7
16;8
17;13
18;10
19;15
20;19
21;12
22;11
23;12
24;22
25;43
26;39
27;20
28;22
29;20
30;51
31;26
32;77
33;42
34;72
35;54
36;61
37;64
38;112
39;62
40;61
41;105
42;101
43;50
44;72
45;66
46;74
47;108
48;60
49;61
50;60
51;62
52;64
53;76
54;70
55;71
56;70
57;75
58;77
59;81
60;80
61;81
62;81
63;84
64;91
65;101
66;101
67;136
68;104
69;106
70;130
71;127
72;127
73;162
74;130
75;143
76;134
77;153
78;141
79;146
80;148
81;154
82;151
83;153
84;169
85;147
86;142
87;148
88;146
89;152
90;162
91;155
92;150
93;156
94;151
95;158
96;184
97;158
98;158
99;165
100;164
101;162
102;183
103;172
104;174
105;174
106;172
107;197
108;182
109;185
110;194
111;191
112;213
113;207
114;253
115;304
116;353
117;311
118;282
119;228
120;263
121;266
122;268
123;257
124;236
125;240
126;240
127;265
128;251
129;258
130;263
131;259
132;244
133;246
134;246
135;251
136;253
137;256
138;270
139;265
140;269
141;272
142;278
143;333
144;281
145;329
146;347
147;358
148;351
149;323
150;327
151;320
152;284
153;284
154;308
155;303
156;308
157;307
158;311
159;313
160;327
161;329
162;325
163;356
164;324
165;325
166;346
167;434
168;351
169;347
170;350
171;354
172;388
173;334
174;331
175;343
176;328
177;327
178;335
179;334
180;394
181;337
182;338
183;341
184;339
185;345
186;373
187;352
188;347
189;349
190;479
191;435
192;419
193;401
194;364
195;364
196;387
197;377
198;376
199;372
200;378
201;375
202;378
203;385
204;380
205;382
206;383
207;386
208;511
209;560
210;481
211;431
212;475
213;519
214;686
215;393
216;402
217;426
218;410
219;410
220;412
221;414
222;416
223;415
224;431
225;424
226;423
227;427
228;429
229;642
230;644
231;611
232;443
233;431
234;458
235;444
236;446
237;445
238;450
239;450
240;453
241;521
242;472
243;771
244;734
245;720
246;499
247;484
248;470
249;478
250;480
251;498
252;482
253;480
254;487
255;495
256;491
257;534
258;642
259;623
260;751
261;506
262;517
263;585
264;571
265;515
266;522
267;546
268;538
269;542
270;657
271;605
272;551
273;709
274;724
275;795
276;544
277;549
278;548
279;578
280;567
281;568
282;572
283;572
284;762
285;722
286;874
287;572
288;571
289;635
290;594
291;596
292;601
293;638
294;789
295;775
296;760
297;724
298;1142
299;1076
300;1219
301;798
302;690
303;673
304;677
305;700
306;674
307;846
308;633
309;638
310;641
311;642
312;650
313;732
314;688
315;654
316;662
317;731
318;731
319;683
320;712
321;755
322;843
323;671
324;682
325;687
326;690
327;688
328;696
329;693
330;698
331;700
332;706
333;703
334;795
335;811
336;695
337;706
338;715
339;991
340;1064
341;705
342;701
343;729
344;720
345;720
346;728
347;726
348;735
349;1071
350;919
351;732
352;724
353;834
354;1277
355;730
356;754
357;746
358;850
359;1000
360;754
361;832
362;761
363;762
364;756
365;766
366;767
367;768
368;765
369;769
370;773
371;775
372;785
373;976
374;855
375;798
376;804
377;789
378;955
379;1137
380;808
381;852
382;799
383;1218
384;1556
385;1063
386;947
387;914
388;991
389;968
390;1099
391;1441
392;1432
393;1048
394;986
395;1087
396;1069
397;922
398;868
399;894
400;896
401;896
402;1005
403;1155
404;857
405;910
406;1011
407;1072
408;957
409;924
410;903
411;996
412;1037
413;1050
414;1086
415;1013
416;987
417;987
418;1021
419;1320
420;889
421;892
422;970
423;1026
424;899
425;891
426;892
427;889
428;889
429;897
430;901
431;898
432;905
433;904
434;1494
435;988
436;924
437;925
438;970
439;910
440;919
441;917
442;1137
443;953
444;929
445;920
446;931
447;941
448;933
449;942
450;1146
451;1013
452;960
453;1052
454;958
455;950
456;952
457;957
458;1212
459;951
460;964
461;961
462;967
463;964
464;972
465;1028
466;1242
467;948
468;985
469;982
470;983
471;988
472;997
473;1114
474;978
475;991
476;1001
477;1011
478;1003
479;1010
480;1011
481;1290
482;1204
483;1056
484;990
485;1039
486;1021
487;1019
488;1027
489;1031
490;1038
491;1063
492;1063
493;1055
494;1057
495;1047
496;1110
497;1050
498;1053
499;1055
