x;y
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;2
20;3
21;7
22;6
23;10
24;46
25;10
26;10
27;10
28;11
29;10
30;29
31;10
32;10
33;20
34;20
35;20
36;20
37;19
38;30
39;26
40;20
41;37
42;30
43;30
44;30
45;30
46;33
47;48
48;42
49;45
50;55
51;51
52;50
53;51
54;52
55;51
56;52
57;63
58;52
59;71
60;74
61;81
62;75
63;83
64;82
65;74
66;97
67;88
68;93
69;95
70;92
71;115
72;92
73;91
74;93
75;100
76;114
77;116
78;122
79;101
80;103
81;100
82;106
83;102
84;116
85;115
86;117
87;111
88;137
89;102
90;113
91;113
92;112
93;126
94;135
95;137
96;148
97;132
98;135
99;137
100;140
101;141
102;144
103;148
104;144
105;148
106;149
107;154
108;156
109;154
110;154
111;154
112;159
113;165
114;182
115;173
116;163
117;168
118;167
119;179
120;172
121;185
122;172
123;173
124;169
125;171
126;190
127;178
128;192
129;188
130;191
131;214
132;207
133;217
134;220
135;220
136;217
137;220
138;227
139;228
140;223
141;203
142;207
143;205
144;217
145;217
146;217
147;216
148;222
149;249
150;239
151;237
152;233
153;225
154;239
155;240
156;242
157;257
158;250
159;235
160;240
161;247
162;354
163;525
164;533
165;514
166;457
167;455
168;456
169;483
170;454
171;440
172;501
173;483
174;469
175;477
176;324
177;269
178;260
179;264
180;281
181;275
182;273
183;279
184;291
185;291
186;325
187;318
188;337
189;326
190;333
191;342
192;345
193;343
194;341
195;344
196;345
197;367
198;355
199;356
200;370
201;371
202;494
203;349
204;355
205;417
206;360
207;362
208;367
209;364
210;379
211;368
212;374
213;389
214;350
215;378
216;385
217;375
218;376
219;382
220;392
221;394
222;379
223;442
224;407
225;394
226;389
227;394
228;397
229;393
230;406
231;394
232;407
233;398
234;404
235;412
236;408
237;408
238;412
239;415
240;412
241;524
242;454
243;530
244;418
245;409
246;490
247;460
248;423
249;475
250;425
251;437
252;440
253;452
254;438
255;438
256;442
257;454
258;451
259;455
260;468
261;462
262;470
263;476
264;475
265;471
266;484
267;482
268;479
269;485
270;486
271;491
272;490
273;555
274;555
275;476
276;543
277;501
278;516
279;502
280;498
281;507
282;506
283;507
284;517
285;523
286;526
287;527
288;531
289;523
290;515
291;537
292;514
293;557
294;523
295;525
296;516
297;643
298;815
299;610
300;557
301;634
302;1100
303;878
304;686
305;708
306;609
307;635
308;676
309;634
310;651
311;675
312;719
313;653
314;652
315;651
316;669
317;701
318;739
319;705
320;842
321;808
322;786
323;868
324;1312
325;835
326;784
327;744
328;775
329;722
330;976
331;769
332;734
333;773
334;763
335;749
336;745
337;763
338;746
339;1103
340;916
341;895
342;770
343;761
344;768
345;794
346;769
347;766
348;700
349;698
350;705
351;711
352;696
353;741
354;724
355;709
356;708
357;723
358;702
359;705
360;695
361;783
362;823
363;683
364;679
365;691
366;692
367;717
368;692
369;758
370;777
371;817
372;766
373;764
374;769
375;769
376;786
377;785
378;788
379;791
380;806
381;883
382;1040
383;821
384;824
385;808
386;803
387;809
388;813
389;821
390;799
391;810
392;820
393;819
394;807
395;819
396;829
397;823
398;823
399;832
400;825
401;888
402;837
403;835
404;831
405;875
406;843
407;834
408;844
409;840
410;847
411;848
412;847
413;854
414;853
415;859
416;853
417;872
418;883
419;1386
420;979
421;956
422;966
423;1025
424;1064
425;1017
426;1018
427;985
428;973
429;951
430;971
431;968
432;951
433;921
434;945
435;941
436;966
437;963
438;968
439;974
440;906
441;939
442;943
443;944
444;942
445;933
446;944
447;957
448;993
449;963
450;1040
451;1001
452;1222
453;1104
454;1077
455;1099
456;1107
457;1176
458;1150
459;1026
460;1007
461;1012
462;1058
463;942
464;1010
465;1110
466;1109
467;1187
468;1023
469;1077
470;1279
471;1150
472;1386
473;1266
474;1120
475;1093
476;1080
477;1113
478;1158
479;1082
480;1154
481;1367
482;981
483;1020
484;1139
485;1078
486;1001
487;976
488;988
489;980
490;979
491;999
492;990
493;1143
494;1090
495;1005
496;996
497;1020
498;996
499;1047
