x;y
500;1560
600;1981
700;2398
800;2914
900;3858
1000;3832
1100;4564
1200;4911
1300;5163
1400;5204
1500;5415
1600;5645
1700;6725
1800;7925
1900;8418
2000;8441
2100;9184
2200;9396
2300;9568
2400;10149
2500;10829
2600;10720
2700;11051
2800;11088
2900;11833
3000;11879
3100;12324
3200;12626
3300;13038
3400;14786
3500;16248
3600;16461
3700;17204
3800;17099
3900;18549
4000;19015
4100;18288
4200;19917
4300;20541
4400;21039
4500;19932
4600;19597
4700;19951
4800;19350
4900;19846
5000;23575
5100;24000
5200;25058
5300;23289
5400;26748
5500;25327
5600;28711
5700;23549
5800;28267
5900;28065
6000;38908
6100;28309
6200;28070
6300;28440
6400;29165
6500;29347
6600;32106
6700;27355
6800;32601
6900;32401
7000;44894
7100;38807
7200;40502
7300;40316
7400;42068
7500;46821
7600;42232
7700;50402
7800;38841
7900;39977
8000;41356
8100;41654
8200;43110
8300;59587
8400;73947
8500;48597
8600;49438
8700;48283
8800;52432
8900;45527
9000;48701
9100;50145
9200;47116
9300;58571
9400;56073
9500;54963
9600;52061
9700;50013
9800;54141
9900;54834
